uniq_id,posted_date,job_title,salary_raw,experience_raw,skills,role,location,functional_area,industry,company,job_description,employment_type,experience_min,experience_max,salary_min,salary_max
f0519998f71e73af74d93da3f5a364e6,2019-08-05 22:14:59 +0000,Business Data Analyst, Not Disclosed by Recruiter ,3 - 8 yrs,Computer science| MIS reporting| data services| Business Analyst| Rational rose| Analytical| Data quality| Visio| SQL,System Design/Implementation/ERP/CRM,Chennai,"IT Software - Application Programming , Maintenance",Publishing,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
ae0c3b9c385ff417a86a4cd2fbef7bec,2019-07-06 10:53:11 +0000,Finance-data Analyst : 2-3 year : Bangalore: Flexible for Shift, Not Disclosed by Recruiter ,2 - 3 yrs,Variance analysis,,Bengaluru,Other,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
f7fdeb37346a84143c93e03f1b6a9b82,2019-07-04 09:04:27 +0000,Amazon is Hiring for Business Analyst Role,Openings: 1, 2 - 3 Years,time series analysis|tableau|sas|marketing analytics|forecasting|business analysis|segmentation|statistical analysis|sql,Analytics & BI,Bengaluru,Analytics & Business Intelligence,Internet / Ecommerce,,,,0,1,Openings: 1,Openings: 1
31e3a6eb65ceef97dd9704a33bd29a27,2019-08-06 05:31:42 +0000,AIM C10 SBS APAC BA & I Digital analytics, Not Disclosed by Recruiter ,4 - 6 yrs,Risk management| Portfolio management| Process design| Risk analytics| Analytical| Credit cards| Stakeholder management| Macros| Data warehousing,Financial Services/Stock Broking,Bengaluru,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
3bdf4e835d9da52e262e164381eec73c,2019-07-06 08:58:23 +0000,Data Analyst I, Not Disclosed by Recruiter ,2 - 5 yrs,Telecom| Data analysis| Excel| MS Outlook| Inspection| Database| Data Analyst| professional services| Research| Vendor,Operations,Pune,"ITES , BPO , KPO , LPO , Customer Service , Operations","Telcom, ISP",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
56e23842f2839b3785c019f3e9ad0907,2019-07-05 14:16:54 +0000,Senior Business Analyst, Not Disclosed by Recruiter ,2 - 6 yrs,Consulting| Analytical| Data collection| Sales| Business Analyst| CSAT| Customer experience| Data processing| Management| Translation,System Design/Implementation/ERP/CRM,Gurgaon,IT Software - Other,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
e66dece2e3a0b2e5b4f5c5d70fc38e89,2019-07-04 20:05:11 +0000,"Data Scientist, Advanced Analytics", Not Disclosed by Recruiter ,5 - 10 yrs,data science| machine learning| python| algorithms| java| data visualization| advanced analytics| data analysis| data mining| Eta| R| Network Optimization,Analytics & BI,Gurgaon,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
c11bd186452011936901d064e8fd5a11,2019-07-04 17:16:03 +0000,Business Analyst - Modeling - Credit Card/ Banking Domain, Not Disclosed by Recruiter ,2 - 7 yrs,Statistics| SAS| Analytics| Predictive Modeling,Financial Services/Stock Broking,Gurgaon,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
3ff6d954bfefb736f5fd1c6bc952402c,2019-08-04 15:05:42 +0000,Business Analyst - 99acres.com | Info Edge (india) Ltd.,Openings: 1, 2 - 7 Years,tableau|data analytics|Business Analytics|real estate|business analysis|business growth|strategy|business intelligence,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,Internet / Ecommerce,,,,0,1,Openings: 1,Openings: 1
8ce53845ddb9200b8a0601e479924e0b,2019-07-04 21:52:03 +0000,Web Data Analyst, Not Disclosed by Recruiter ,1 - 6 yrs,Computer Savvy,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
b22457e40000dd1198bf0dc4a834edea,2019-07-05 22:51:25 +0000,Strategic Business Analyst I ( IIM & Iit's Only), Not Disclosed by Recruiter ,2 - 5 yrs,credit card analytics| strategic planning| strategy| strategy development| statistical modelling| sas| predictive analytics| business analysis| corporate planning| corporate strategy| financial modelling| management consulting| business intelligence,Corporate Planning/Consulting/Strategy,Bengaluru,"Strategy , Management Consulting , Corporate Planning","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
94300adb946a072ae181aa8427182dc9,2019-07-06 20:10:32 +0000,"Business Analyst - Mumbai, Malad"," 4,00,000 - 7,00,000 PA. ",2 - 5 yrs,,System Design/Implementation/ERP/CRM,Mumbai,IT Software - Other,"Retail, Wholesale",,,,0,1,"4,00,000","7,00,000 PA."
384d39267502efaa59d39ac0df0f939a,2019-08-04 12:50:57 +0000,Sr. Manager Learning & Development with Moody's Analytics (IC Role), Not Disclosed by Recruiter ,9 - 14 yrs,Learning| Client Management| Training Need Analysis| MDP| Logistics Coordination,Teachers,Gurgaon,"Teaching , Education , Training , Counselling","KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8122e3544e59a2dca515347cd4da00a0,2019-07-04 17:09:15 +0000,Reporting Analyst - Technology - Tableau/sql/r, Not Disclosed by Recruiter ,3 - 5 yrs,Tableau| SQL| R| SAS| Python| Reporting Analyst| Technology,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
51a33873fcb542340e4403c141cac9f7,2019-07-04 08:47:05 +0000,PRODUCT MANAGER / BUSINESS ANALYST, Not Disclosed by Recruiter ,3 - 8 yrs,PRODUCT MANAGER | ANALYST| product| expert| project| environment| or| feature| analysis,Analytics & BI,Chandigarh,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8bb96071df40aefbd4e2042dac503502,2019-08-05 00:42:05 +0000,Manager/senior Manager - Analytics - Startup, Not Disclosed by Recruiter ,6 - 9 yrs,Marketing Analytics| Analytics| Machine Learning| Artificial Intelligence| Sales Analytics| SAS| Python| Predictive Modeling,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
621f6d084651179fcc76932fbd69bca9,2019-08-06 01:09:33 +0000,Business Analyst (Datawarehousing):, Not Disclosed by Recruiter ,2 - 7 yrs,MS Office suite| Data analysis| Business Analyst| Business analysis| Mortgage| Writing skills| VISIO| Presentation skills| Data warehousing| SDLC,System Design/Implementation/ERP/CRM,Hyderabad,"IT Software - DBA , Datawarehousing","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
b304b282f441a3c6df659dfe858c6da6,2019-08-05 02:19:25 +0000,Immediate Opening For Data Analyst/senior Data Analyst, Not Disclosed by Recruiter ,3 - 8 yrs,Unix| Hive| Linux| Data Analysis| Data Processing| Map| Athena| Data Domain| SQL,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
edfd16b061f4073982958aa5a7f2e33a,2019-08-04 03:11:45 +0000,Urgent Opening Logistics Business Analyst For Plywood Industry," 3,00,000 - 5,00,000 PA. ",3 - 8 yrs,Executive Search| Financial Analysis| Project Management| Finance| Data Mining| Business Operations| Data Modeling| Logistics Planning| Demand Forecasting| Business Analysis,Analytics & BI,Kolkata,Analytics & Business Intelligence,"Courier, Transportation, Freight , Warehousing",,,,0,1,"3,00,000","5,00,000 PA."
3d9e7798152f6ff570f7846a04bc87e0,2019-07-06 17:39:34 +0000,"Research , web Analytics", Not Disclosed by Recruiter ,2 - 5 yrs,Web analytics| Social media| Management| Research,Marketing Research,Bengaluru,"Marketing , Advertising , MR , PR , Media Planning","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
384ac1f31ba1183c2a5718da63b29068,2019-08-04 05:28:05 +0000,Senior SEO Executive/ Team Lead - Web Analytics, Not Disclosed by Recruiter ,3 - 6 yrs,Google Analytics| Omniture| Web Analytics| SEO,Online/Digital Marketing,Delhi,"Marketing , Advertising , MR , PR , Media Planning","KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
de1ce1a930351de380b0835bf310e357,2019-07-04 03:54:18 +0000,Job Opportunity for Marketing Analytics_kolkata, Not Disclosed by Recruiter ,2 - 7 yrs,marketing analytics| sas| business partnering| machine learning| r| linear regression| clustering| statistical modeling| Logistic Regression| Advanced Analytics| Artificial Intelligence| Deep Learning| Forecasting,Analytics & BI,Kolkata,Analytics & Business Intelligence,"Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
c0ddcc9f97b8e0dab153990990b39cbe,2019-08-04 21:03:02 +0000,Lead: Business Development - Integration and Analytics,Openings: 1, 5 - 10 Years,Bd|Integration|Strategy|Business Development,Analytics & BI,Hyderabad,Analytics & Business Intelligence,Pharma / Biotech / Clinical Research,,,,0,1,Openings: 1,Openings: 1
6124c183caed5daf97522e26b3ffef9b,2019-08-06 04:35:40 +0000,"Require Business Analyst From Ecommerce Industry,exp-3to6 Years, Delhi"," 12,00,000 - 15,00,000 PA. ",3 - 6 yrs,strategy implementation| strategic marketing| marketing| online sales| business analysis| corporate strategy| strategic planning| growth strategy,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,"Automobile, Auto Anciliary, Auto Components",,,,0,1,"12,00,000","15,00,000 PA."
d1df1d7ef85c82b74949315a7e42aef0,2019-08-06 01:05:15 +0000,"Business Analyst,", Not Disclosed by Recruiter ,3 - 6 yrs,Business Analyst| Business analysis| Analytical| Workflow| CMMI| Healthcare| Market research| Information technology| SQL| Visual Design,System Design/Implementation/ERP/CRM,Hyderabad,"IT Software - Application Programming , Maintenance","BPO, Call Centre, ITeS",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
7b629f307893b9e00b7612ba3b456898,2019-08-05 18:24:08 +0000,Treasury Senior Business Analyst, Not Disclosed by Recruiter, 5 - 8 Years,Change Management|Requirements Management|Agile Methodology|Program Management|Project Management|Transition|UAT|Project Governance|Project Planning|Business Case,System Design/Implementation/ERP/CRM,Bengaluru,"IT Software - DBA , Datawarehousing",IT-Software / Software Services,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
d43a03ef6131164f2e34bd0f0e562eff,2019-08-04 20:06:05 +0000,Financial Analyst / Business Analyst," 6,00,000 - 12,00,000 PA. ",0 - 5 yrs,Business Intelligence| Financial Analysis| Excel| Finance| Data Mining| Variance Analysis| Forecasting| Trend Analysis| Market Research| SQL,Finance/Audit,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Retail, Wholesale",,,,0,1,"6,00,000","12,00,000 PA."
e7fa00fc58bced4421726548e517f331,2019-08-04 10:32:38 +0000,Business Analyst," 2,00,000 - 7,00,000 PA. ",1 - 6 yrs,strategy planning| business analysis| business planning,System Design/Implementation/ERP/CRM,Delhi NCR,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,"2,00,000","7,00,000 PA."
e79b135f8f343905c9fb6eef92290e89,2019-07-04 17:15:36 +0000,Senior Business Analyst/manager - Insurance Analytics - Sas/r/python, Not Disclosed by Recruiter ,9 - 12 yrs,SAS| Business Analyst| Statistical Modeling| Data Modeling| Data Analytics| Statistics| Analytics| Insurance Analytics| Python,Analytics & BI,Gurgaon,Analytics & Business Intelligence,Insurance,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
3c70e2ffe26cf931cfb22aa72a0ca4e7,2019-07-06 17:46:17 +0000,Business Analyst - Strategy, Not Disclosed by Recruiter ,5 - 7 yrs,Business Analyst| Corporate| Market research| Product design| Management| Analytics,Corporate Planning/Consulting/Strategy,Bengaluru,"Strategy , Management Consulting , Corporate Planning","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
74034f4731edfedc9136dd138280d096,2019-08-06 07:22:29 +0000,Senior Business Analyst ? Fraud Analytics, Not Disclosed by Recruiter ,5 - 10 yrs,data science| Business analysis| Consulting| HTML| Predictive modeling| Data quality| SPSS| Analytics| SQL| Android,Programming & Design,Delhi,"IT Software - Application Programming , Maintenance","Medical, Healthcare, Hospitals",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
3ca4659bba30806666a4a79496a93eb9,2019-07-04 17:11:54 +0000,Associate VP - Analytics - Model Development - Retail - Iim/xlri/fms, Not Disclosed by Recruiter ,7 - 12 yrs,Statistical Modeling| Analytics| Retail Analytics| Predictive Modeling| Data Modeling| SAS| Statistics| Python,Senior Management,Gurgaon,Analytics & Business Intelligence,"Retail, Wholesale",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
313cbba890331d1ac77dcd679788340d,2019-07-04 20:47:43 +0000,Financial Reporting Analyst : Mumbai : 2 - 10 Years, Not Disclosed by Recruiter ,2 - 7 yrs,Finance| Financial Reporting| Financial Statements| Data Reporting,Finance/Audit,Pune,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
34485725b9156dfd6374eca052df08e6,2019-08-05 11:37:08 +0000,"Consultant, Insurance Analytics", Not Disclosed by Recruiter ,2 - 5 yrs,insurance| analytics| regression| insurance analytics| machine learning,Analytics & BI,Mumbai,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
ec8a513d09861447c1b15337c8722fa5,2019-07-04 18:46:45 +0000,Assistant Manager/ Senior Manager/ Manager - Analytics, Not Disclosed by Recruiter ,4 - 6 yrs,Predictive Modeling| R| Logistic Regression| Excel| SAS| Segmentation| Big Data| Predictive Modelling| Machine Learning| Analytics| Predictive Analytics| Python,Analytics & BI,Gurgaon,Analytics & Business Intelligence,Insurance,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
3257267cb674fe33707637e059797d13,2019-07-04 23:14:30 +0000,Sr. Director of Digital - Analytics & Automation, Not Disclosed by Recruiter ,8 - 12 yrs,Sales Process| Communication Skills| Digital Transformation| Digital Analytics| Technology Solutions| Creative Solutions| Troubleshooting Skills| Life Cycle| Business Modeling| Process Automation,Senior Management,Delhi,"IT Software - eCommerce , Internet Technologies","Internet, Ecommerce",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
fc907e5a33fedcbf6e363fc366a5d17e,2019-08-05 22:30:56 +0000,"Senior Executive, Analytics", Not Disclosed by Recruiter ,2 - 7 yrs,Help Desk| Customer Service| customer relationship| access controls| Asset Management| Vendor Management,Voice,Hyderabad,"ITES , BPO , KPO , LPO , Customer Service , Operations","Media, Entertainment, Internet",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
40c31de0bba5a6df46128c31ac0c7c39,2019-07-06 07:26:13 +0000,Advanced Analytics Assistant Manager Analytics and Modeling Group, Not Disclosed by Recruiter ,7 - 10 yrs,Risk management| SAS| Consulting| Financial services| Data mining| Analytical| Computer science| Python| Machine learning| big data,Voice,Mumbai,"ITES , BPO , KPO , LPO , Customer Service , Operations","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
b9cac47d0fe5233733793a51e07879f0,2019-07-04 02:21:26 +0000,Wipro Invites Applications from RPA Business Analysts, Not Disclosed by Recruiter ,4 - 7 yrs,agile project management| agile methodology| solution design| Rpas| automation anywhere| Business Analyst,System Design/Implementation/ERP/CRM,Mumbai,IT Software - Other,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
7581bab0378210ca5991b9d9761370d0,2019-08-06 07:31:38 +0000,Telco Analytics Product Support Engineer - INT, Not Disclosed by Recruiter ,1 - 5 yrs,Troubleshooting| Technical support| Analytics| Unix| SAP| technical| analytical| cms| networking| tools| sql| java| jboss| linux| j2ee| telecom| hadoop| programming| c| oracle| level| Asset management| it| redhat| Product support| eclipse| Operational excellence| support,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
7efa1bfea7564220dc09abbd947b1a06,2019-07-04 04:12:25 +0000,Data Analyst," 3,25,000 - 5,50,000 PA. ",0 - 0 yrs,Data Entry| Data Analysis| analytics| data analytics| report| dashboard,Analytics & BI,Hyderabad,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,"3,25,000","5,50,000 PA."
aebb7a9ebf31c00b00f23a248208846f,2019-07-06 06:43:06 +0000,Sr . Consultant - Cloud Data Analytics," 7,00,000 - 10,00,000 PA. ",5 - 8 yrs,,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,"7,00,000","10,00,000 PA."
fd2ce886110205e197e65532bcbce88e,2019-07-04 17:11:37 +0000,Assistant Vice President - Insurance Analytics - P&C Domain - Sas/r, Not Disclosed by Recruiter ,7 - 12 yrs,insurance analytics| r| predictive analytics| model development| c| sas| strategy| project management| analytics,Senior Management,Gurgaon,Analytics & Business Intelligence,Insurance,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
5effa8b70d04e72e3fafab68428bf53d,2019-07-04 18:25:28 +0000,Walk- in Drive for Adobe Analytics - Implementation role @ Eclerx," 3,00,000 - 5,00,000 PA. ",2 - 7 yrs,,Programming & Design,Navi Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,"3,00,000","5,00,000 PA."
ac5165a82891a42aaf489078e5abc0f0,2019-07-05 20:45:13 +0000,Business Analyst - Home Lending, Not Disclosed by Recruiter ,0 - 5 yrs,technology| finance| operations| human resources,Finance/Audit,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8919b56973a0e9a8da7184d2127e8e8e,2019-08-05 17:44:11 +0000,Business Analyst, Not Disclosed by Recruiter ,3 - 6 yrs,Business services| Fund accounting| Business Analyst| Retail banking| Finance| Banking| Investment banking| Capital market| Financial services| Investment,System Design/Implementation/ERP/CRM,Chennai,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
c8ed0bb1119b4e0e101c4644e69aeeee,2019-07-04 20:02:46 +0000,Senior Consultant - Analytics - SAS - Consulting Domain, Not Disclosed by Recruiter ,1 - 3 yrs,SAS| Analytics| Statistics| Cross sell| segmentation| predictive modeling| logistic| regression| pd| EAD| LGD| arima| anova,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,"Strategy, Management Consulting Firms",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
9462e5bd60f56e31ebe492bed7af857c,2019-07-04 17:23:41 +0000,Merilytics - Business Analyst - Data Analytics -iit/nit/bits, Not Disclosed by Recruiter ,0 - 5 yrs,sql| data analysis| business analysis| excel| problem solving| python| analytics| statistics,Analytics & BI,Hyderabad,Analytics & Business Intelligence,"Strategy, Management Consulting Firms",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
9750cdedfdf986a566de34942d399f1e,2019-07-06 15:53:31 +0000,Junior Business Analyst," 4,00,000 - 6,00,000 PA. ",2 - 4 yrs,,System Design/Implementation/ERP/CRM,Bengaluru,"IT Software - Application Programming , Maintenance","BPO, Call Centre, ITeS",,,,0,1,"4,00,000","6,00,000 PA."
7de1989e8e6a2c759fc79f2cb980f1ef,2019-08-06 07:53:13 +0000,Business Intelligence & Analytics specialist, Not Disclosed by Recruiter ,5 - 10 yrs,Procurement| Supply chain| Business services| Supply chain management| Siemens| Business intelligence| SCM| Analytics| SQL| Logistics,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Electricals, Switchgears",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
3abfd1eb62c147b13707db3755b73d7b,2019-08-05 14:38:50 +0000,Sr Data Analyst II, Not Disclosed by Recruiter ,3 - 5 yrs,SAP| Business analytics| Analytical| Corporate finance| Business intelligence| Forecasting| Operations| Monitoring| CRM| Salesforce,Voice,Gurgaon,"ITES , BPO , KPO , LPO , Customer Service , Operations","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8fa8e6017cfc8c41097c0572b34ba03e,2019-07-06 19:12:30 +0000,Data Analytics, Not Disclosed by Recruiter ,3 - 8 yrs,Cold calling| Copyright| Automation| Interpersonal skills| Solution selling| Data analytics| Business solutions| Presentation| Business Executive| Auditing,Retail Sales,Mumbai,"Sales , Retail , Business Development","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
f9baa0b06d1ebff58487cc13e1040526,2019-08-04 14:19:50 +0000,Manager - SAS Analytics - BFS, Not Disclosed by Recruiter ,2 - 7 yrs,Business Intelligence| SAS| Statistics| Analytics,Analytics & BI,Gurgaon,Analytics & Business Intelligence,"KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
8714cccd7aebbe54ad10fbbfdde54425,2019-07-07 04:34:10 +0000,SAS and SQL Analytics with Tableau/ Qlik- AM & M- IIT/IIM/NIT/BIT, Not Disclosed by Recruiter ,5 - 8 yrs,SAS SQL| Tableau| Analytics,Back Office/Web/Transaction Processing,Bengaluru,"ITES , BPO , KPO , LPO , Customer Service , Operations","KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
14edf44abc4d3ad187bddf822d977299,2019-07-04 22:32:39 +0000,Associate Professional Business Analyst, Not Disclosed by Recruiter ,3 - 7 yrs,Business Analyst| Business analysis| Analytical| Test scenarios| System design| Technology solutions| Business solutions| Information technology,System Design/Implementation/ERP/CRM,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
e87ee572a5f2b003ff1db89fe527b722,2019-07-04 23:53:19 +0000,Data Analyst ( Excel Knowledge Required )," 1,50,000 - 3,50,000 PA. ",1 - 4 yrs,MIS Reporting| MIS Preparation| Data Analysis| Report Generation| mis generation,Other,Hyderabad (Tellapur),"Executive Assistant , Front Office , Data Entry","Real Estate, Property",,,,0,1,"1,50,000","3,50,000 PA."
81bf96efbe649b67b606eb98c0aa8a35,2019-07-07 02:53:58 +0000,Analyst Analytics Solutions, Not Disclosed by Recruiter ,2 - 4 yrs,Analytics| Senior Analyst| Consulting| Managed services| Analytical| Data management| Data mining| Cognos| Operations| QlikView,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Banking, Financial Services, Broking",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
cd69291d7982c688583e2e72f809588a,2019-07-05 12:52:53 +0000,"Opening for data Analyst in Ericson Insurance Tpa,chembur,mumbai"," 1,00,000 - 2,50,000 PA. ",1 - 6 yrs,MIS Preparation| Data Analysis| Advanced Excel,Analytics & BI,Mumbai,Analytics & Business Intelligence,Other,,,,0,1,"1,00,000","2,50,000 PA."
ccb0afa2761c0d88e2ddbf0640d6c9b0,2019-07-05 00:50:23 +0000,Business Analyst - Mobile, Not Disclosed by Recruiter ,5 - 10 yrs,Development planning| Recruitment| CRM| Networking| Customer support| VOIP| LAN| WAN| Social media| Firewall,System Design/Implementation/ERP/CRM,Ahmedabad,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
f51811981f81c20de52938f27c376506,2019-08-04 14:18:06 +0000,Manager/senior Manager - Retail/media Analytics - Iit/iim, Not Disclosed by Recruiter ,4 - 8 yrs,Business Intelligence| Retail Analytics| SAS| Big Data| Data Visualization| Tableau| Analytics| SQL| Python,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
66dc2cc2730b553d44165bb6535e2c43,2019-08-06 07:44:56 +0000,Sr . Prof . - Data Analytics, Not Disclosed by Recruiter ,5 - 8 yrs,SSIS| SQL| CRM| Data analysis| MIS| SSRS| QlikView| data visualization| Analytics| Business operations,Programming & Design,Bengaluru,"IT Software - DBA , Datawarehousing","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
ada55bd8eda5ecdc2e2443cd00f421e9,2019-08-04 02:14:12 +0000,Reporting Analyst, Not Disclosed by Recruiter, 2 - 4 Years,Interfaces|Forms|Excel|operations|VBA|Power Bi|Reporting Analyst|Client Reporting|Asset Management|Trend Analysis,Financial Services/Stock Broking,Hyderabad,"Financial Services , Banking , Investments , Insurance",Banking / Financial Services / Broking,,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
077de1de87e4f19c4dc0a0bf791330d6,2019-08-05 19:25:54 +0000,Associate Business Analyst, Not Disclosed by Recruiter ,3 - 5 yrs,Data analysis| SDLC| SQL| process| Business Analyst| Project documentation| level| Writing| Testing,System Design/Implementation/ERP/CRM,Hyderabad,IT Software - Other,"Education, Teaching, Training",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
077a0d1207baedc24c3139f6b1050955,2019-08-04 06:57:24 +0000,Junior Business Analyst, Not Disclosed by Recruiter ,2 - 4 yrs,Unix| BPO| Computer science| Automation| Business Analyst| Cash management| Test cases| infrastructure services| SQL,System Design/Implementation/ERP/CRM,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
e22a3f6eba853f74387e4b8c336c8837,2019-08-04 23:54:28 +0000,Data Analyst Manager - Java/big Data, Not Disclosed by Recruiter ,4 - 9 yrs,Business Intelligence| Java| Hive| C| MySQL| Cassandra| Big Data| Data Visualization| Python,Analytics & BI,Navi Mumbai,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
9e97c7b2d463315f8ca6f23dd023dac9,2019-08-04 01:44:26 +0000,Business Analyst (fresher)," 1,25,000 - 2,50,000 PA. ",0 - 0 yrs,Communication Skills| rfi| proposal writing| new business| business analysis| rfp| social media,Analytics & BI,Chandigarh,Analytics & Business Intelligence,"IT-Software, Software Services",,,,0,1,"1,25,000","2,50,000 PA."
ee72d6673ca09ca486d8efa40998a6ac,2019-07-05 12:15:13 +0000,Analytics Manager, Not Disclosed by Recruiter ,2 - 7 yrs,,Voice,Noida,"ITES , BPO , KPO , LPO , Customer Service , Operations","KPO, Research, Analytics",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
f696d453e0ebed990e4737fc83bc4845,2019-08-05 07:42:33 +0000,Network Security Service Domain Business Analyst, Not Disclosed by Recruiter ,10 - 12 yrs,Excel| cyber security| Information security| Analytical| Network security| Security services| Cost benefit analysis| Information technology| Business operations,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","Education, Teaching, Training",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
071a236c827c3441fe1c015d3770a4e8,2019-07-04 22:25:25 +0000,Lead Business Analyst SAS, Not Disclosed by Recruiter ,5 - 10 yrs,data science| Healthcare| Troubleshooting| Analytics| Data analysis| SQL| SAS| HTML| Coding| Oracle,System Design/Implementation/ERP/CRM,Noida,"IT Software - Application Programming , Maintenance","Medical, Healthcare, Hospitals",,,,0,1,Not Disclosed by Recruiter,Not Disclosed by Recruiter
